"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/22/2019","AQS","180970078","1","0.039","ppm","36","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"05/23/2019","AQS","180970078","1","0.032","ppm","30","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"05/24/2019","AQS","180970078","1","0.041","ppm","38","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"05/25/2019","AQS","180970078","1","0.04","ppm","37","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"05/26/2019","AQS","180970078","1","0.047","ppm","44","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"05/27/2019","AQS","180970078","1","0.042","ppm","39","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"05/28/2019","AQS","180970078","1","0.043","ppm","40","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"05/29/2019","AQS","180970078","1","0.034","ppm","31","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"05/30/2019","AQS","180970078","1","0.045","ppm","42","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"05/31/2019","AQS","180970078","1","0.056","ppm","54","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"06/01/2019","AQS","180970078","1","0.052","ppm","48","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"06/02/2019","AQS","180970078","1","0.045","ppm","42","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"06/03/2019","AQS","180970078","1","0.055","ppm","51","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"06/04/2019","AQS","180970078","1","0.058","ppm","61","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"06/05/2019","AQS","180970078","1","0.039","ppm","36","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"06/06/2019","AQS","180970078","1","0.062","ppm","74","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"06/07/2019","AQS","180970078","1","0.055","ppm","51","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"06/08/2019","AQS","180970078","1","0.048","ppm","44","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"06/09/2019","AQS","180970078","1","0.025","ppm","23","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"06/10/2019","AQS","180970078","1","0.042","ppm","39","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"06/11/2019","AQS","180970078","1","0.055","ppm","51","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"06/12/2019","AQS","180970078","1","0.051","ppm","47","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"06/13/2019","AQS","180970078","1","0.035","ppm","32","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"06/14/2019","AQS","180970078","1","0.053","ppm","49","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"06/15/2019","AQS","180970078","1","0.032","ppm","30","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"06/16/2019","AQS","180970078","1","0.04","ppm","37","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"06/17/2019","AQS","180970078","1","0.022","ppm","20","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"06/18/2019","AQS","180970078","1","0.037","ppm","34","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"06/19/2019","AQS","180970078","1","0.041","ppm","38","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"06/20/2019","AQS","180970078","1","0.04","ppm","37","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"06/21/2019","AQS","180970078","1","0.039","ppm","36","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"06/22/2019","AQS","180970078","1","0.037","ppm","34","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"06/23/2019","AQS","180970078","1","0.033","ppm","31","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"06/24/2019","AQS","180970078","1","0.038","ppm","35","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"06/25/2019","AQS","180970078","1","0.049","ppm","45","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"06/26/2019","AQS","180970078","1","0.053","ppm","49","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"06/27/2019","AQS","180970078","1","0.061","ppm","71","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"06/28/2019","AQS","180970078","1","0.054","ppm","50","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"06/29/2019","AQS","180970078","1","0.053","ppm","49","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"06/30/2019","AQS","180970078","1","0.056","ppm","54","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"07/01/2019","AQS","180970078","1","0.052","ppm","48","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"07/02/2019","AQS","180970078","1","0.051","ppm","47","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"07/03/2019","AQS","180970078","1","0.044","ppm","41","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"07/04/2019","AQS","180970078","1","0.053","ppm","49","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"07/05/2019","AQS","180970078","1","0.041","ppm","38","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"07/06/2019","AQS","180970078","1","0.042","ppm","39","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"07/07/2019","AQS","180970078","1","0.044","ppm","41","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"07/08/2019","AQS","180970078","1","0.052","ppm","48","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"07/09/2019","AQS","180970078","1","0.06","ppm","67","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"07/10/2019","AQS","180970078","1","0.053","ppm","49","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"07/11/2019","AQS","180970078","1","0.053","ppm","49","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"07/12/2019","AQS","180970078","1","0.048","ppm","44","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"07/13/2019","AQS","180970078","1","0.064","ppm","80","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"07/14/2019","AQS","180970078","1","0.07","ppm","100","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"07/15/2019","AQS","180970078","1","0.041","ppm","38","Indpls- Washington Park/  in parking lot next to police station","17","100.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
"07/16/2019","AQS","180970078","1","0.028","ppm","26","Indpls- Washington Park/  in parking lot next to police station","16","94.0000","44201","Ozone","26900","Indianapolis-Carmel-Anderson, IN","18","Indiana","097","Marion","39.810833000928","-86.114444"
